x,y,z
-21.5715,54.9162,1.612244
-23.8023,56.016,3.67926
-24.4302,56.5191,3.542725
-23.7711,55.314,2.918762
-23.2329,53.6799,1.031128
-23.9427,54.1128,0.5748291
-23.6736,57.3225,2.205078
-22.3281,58.3833,3.055237
-23.4513,56.9052,1.807251
-23.5137,54.7446,0.5046387
-22.4568,54.2064,1.19104
-22.9755,55.8795,2.21283
-24.0558,55.8912,1.994446
-23.0067,55.626,1.935974
-22.5699,55.5675,1.206665
-22.5816,56.2149,0.7581787
-23.4552,55.7547,0.2589722
-23.5527,55.9029,-0.2480469
-21.8406,55.6377,-0.4664307
-22.5699,54.846,1.03894
-23.7438,55.4076,1.483521
-23.1705,55.9926,0.7698364
-22.4919,55.8249,1.807251
-22.761,55.5792,1.877441
-23.3343,55.5909,1.932068
-23.6151,55.0527,1.315857
-23.3226,54.9435,1.978821
-23.4279,54.9006,2.251831
-23.8452,55.236,2.271362
-23.4474,54.222,2.70813
-23.3733,54.3234,2.189453
-24.4341,56.0043,2.302551
-24.7773,56.2383,2.918762
-24.3756,56.3124,3.503723
-23.8608,56.0706,2.052979
-23.5332,55.7625,1.581055
-24.1104,54.9708,1.846252
-23.658,54.6198,3.312622
-24.3093,53.4966,2.626221
-25.8966,53.6097,-1.593567
-24.0129,56.7063,-1.106079
-22.1604,60.0564,1.66687
-21.3765,59.5026,4.27594
-23.5098,56.4216,3.429626
-24.8787,52.0848,3.480347
-24.906,50.1855,4.213562
-25.491,51.6948,1.152039
-25.7835,55.0878,-2.549072
-22.2969,59.7522,-4.908569
-17.9913,62.3964,-1.137268
-19.3602,61.8855,1.701965
-25.5183,56.0355,2.279175
-26.4504,50.1192,0.2628784
-24.7071,48.0678,-0.2519531
-24.1962,50.9304,1.335327
-24.5706,55.7976,1.924255
-22.7376,59.3427,1.912537
-19.5981,59.9472,1.198853
-20.4132,58.1064,0.2472534
-24.5238,55.314,1.03894
-25.9746,53.2704,1.842346
-25.1634,52.8453,2.630127
-23.0574,54.144,3.117676
-23.3811,56.7609,2.478027
-23.9895,58.2156,1.752625
-23.6229,58.0908,2.626221
-23.8647,56.3202,1.304138
-25.2336,54.5106,0.177063
-26.0526,55.431,0.6723633
-24.3405,58.0479,2.134827
-23.0379,59.2452,3.320435
-23.5293,58.239,3.047424
-25.023,55.5597,1.916443
-25.4013,53.5044,2.345459
-24.1104,53.9763,2.630127
-24.1221,55.7469,3.42572
-23.6346,57.4785,1.296326
-22.4607,58.6212,0.01324463
-21.8523,58.8435,-0.1895752
-22.1487,57.8802,0.02496338
-23.3304,56.4762,1.366577
-24.126,54.1752,1.678528
-23.7828,52.6386,1.093567
-23.0301,53.2392,1.284668
-22.5348,57.03,0.8049316
-21.7314,59.6781,-0.1349487
-20.421,59.409,-0.4703369
-21.0879,58.1259,-1.304932
-22.3203,55.7118,-0.2246704
-21.9381,54.2727,0.9609375
-21.825,53.5278,2.442932
-23.0301,53.7228,3.690979
-23.6541,53.2119,2.26355
-23.7126,53.6214,-1.031921
-21.591,56.3085,-3.145752
-20.8266,58.4457,-1.460938
-20.8149,59.8848,0.6879272
-22.2891,59.5182,2.805664
-21.9654,55.4388,4.264221
-23.3031,51.5037,4.591858
-25.2336,50.4585,3.25415
-24.9762,52.935,1.155945
-22.3203,57.1704,0.8712769
-19.2549,61.4643,1.327576
-19.4772,63.5274,2.719849
-23.1315,59.9511,2.96167
-24.7929,54.8811,1.88916
-24.3717,51.6129,1.315857
-24.2352,51.726,0.9960327
-23.9739,55.2906,2.762756
-22.1994,59.7912,2.559937
-21.3453,61.1445,1.66687
-22.098,58.9917,0.2628784
-22.8429,56.7804,1.175476
-23.0925,54.6393,1.031128
-24.1767,53.4537,0.6879272
-23.8491,54.456,-0.2246704
-22.5192,57.0651,0.4656372
-21.3804,58.8825,1.432861
-22.4763,59.2881,0.9960327
-23.1432,57.9231,-0.3377686
-22.4958,55.743,-1.152832
-21.3726,55.743,-0.2441406
-22.7727,57.7437,1.764343
-23.5332,58.8786,2.247925
-21.3024,58.2312,2.567749
-21.4467,56.25,3.538879
-23.8608,54.3585,3.726074
-24.7656,53.325,2.099731
-23.8725,54.261,2.567749
-22.5543,55.9302,2.088074
-21.6885,58.9527,0.1653442
-21.7938,60.813,1.44458
-22.1994,60.4425,2.680847
-22.3086,57.6774,3.219055
-22.8975,54.8343,2.91095
-24.3873,52.5489,2.294739
-23.4279,53.4771,3.375061
-22.0512,56.9325,3.059143
-22.4529,59.4168,2.208923
-22.1253,60.1539,-0.630249
-21.6807,60.8013,-2.88446
-21.1464,60.7155,-2.506165
-21.3648,59.8419,-0.5834351
-21.7977,57.9621,3.515442
-23.4396,55.9653,5.032532
-24.5472,53.832,2.852478
-23.4513,54.0972,0.5124512
-21.2985,57.6618,-0.8057251
-19.5942,62.4276,0.3798218
-19.7385,64.2138,1.88916
-21.6066,61.7022,1.44458
-22.7571,57.3108,0.8010254
-23.9349,54.7407,1.549866
-24.3171,55.5636,3.070862
-23.7828,56.5425,4.092651
-22.2696,58.3404,2.805664
-20.4717,60.072,2.185547
-21.3609,60.3372,1.912537
-23.1471,58.9059,2.064636
-23.0613,58.005,-0.06866455
-22.3008,58.4964,-0.08032227
-21.474,58.902,2.072449
-22.9053,59.6508,3.885925
-23.4825,59.6937,4.755676
-22.8117,57.7515,4.350037
-23.2173,56.2305,2.056824
-23.2719,57.4473,2.201172
-22.2501,59.0268,3.620728
-22.7064,59.3817,3.211243
-22.6869,59.6391,1.327576
-22.2696,60.072,0.5865479
-21.591,60.1149,1.66687
-22.1643,60.7935,1.916443
-23.4552,60.2514,1.842346
-24.2547,58.2546,2.283081
-22.5036,57.2523,2.793945
-21.8835,58.2,2.704224
-22.2189,59.5299,2.439026
-20.8266,59.5494,1.998352
-19.6527,59.37,2.462463
-20.382,58.4379,2.501465
-22.8702,57.2757,1.331421
-21.9654,57.4785,1.947632
-20.6004,58.6875,1.795532
-21.4389,60.5127,0.5670776
-21.3531,61.1796,-1.09436
-20.3157,59.5689,-0.5054321
-20.3469,58.5354,0.7386475
-21.9459,57.7827,2.329834
-22.293,56.9949,2.953857
-22.1838,56.0433,2.419556
-21.6534,56.7492,0.9882202
-20.2377,57.9582,1.701965
-20.9904,59.5455,2.099731
-21.63,59.3076,1.362671
-20.967,58.6251,-1.109924
-20.7759,59.3115,-2.092773
-21.1659,60.6882,0.3447266
-21.4233,60.3294,2.177734
-21.4701,58.0752,2.591125
-22.3437,56.0004,1.405579
-21.8757,56.2305,0.9882202
-21.6144,58.5666,1.085754
-21.2244,61.1718,2.310364
-20.4639,61.1991,2.856323
-19.7229,59.7912,2.684753
-20.5653,57.6228,2.072449
-23.3928,55.7079,1.83844
-23.6892,56.0199,1.300232
-21.9693,58.7733,-0.407959
-20.7369,61.9323,0.1029663
-20.1168,63.6171,1.054565
-20.9397,62.724,0.4500732
-21.3024,59.1009,1.460144
-21.9693,56.8389,0.8361206
-22.7064,57.0183,-0.7745361
-22.8507,59.5689,-0.7901611
-21.0645,62.6031,2.77832
-19.5942,63.2622,3.807922
-20.6745,60.8247,2.431274
-22.6245,57.0963,1.027222
-22.7454,54.7641,-0.4547729
-21.4311,56.094,-1.125549
-19.8867,60.3879,0.2862549
-20.0778,62.9658,1.074036
-20.6355,63.7146,0.7776489
-20.4951,61.0626,2.064636
-20.5107,57.693,1.581055
-22.4724,56.0082,2.286926
-23.4435,56.3943,0.8244629
-20.9007,58.7889,1.194946
-17.9133,61.2303,3.23468
-20.0934,61.8036,4.825867
-23.1237,59.6274,3.636353
-22.4646,56.7882,1.374329
-20.4093,56.5581,1.401672
-19.9998,58.7694,0.7386475
-21.3999,61.8894,0.8049316
-20.499,63.1023,0.6021729
-18.7284,62.5992,0.9336548
-19.0755,61.0314,-0.002319336
-20.8656,59.8029,-0.4625244
-21.1347,59.2764,0.9180298
-20.0778,59.5338,2.251831
-20.8461,58.9917,0.7230225
-20.8422,59.9511,0.8361206
-19.6878,61.3005,1.791626
-19.5435,61.1133,2.134827
-19.8594,60.1695,1.085754
-19.9842,59.37,0.1341553
-20.6589,58.668,1.425049
-21.2946,58.5042,2.107544
-21.5676,58.8591,0.1419678
-20.577,60.9222,-1.858765
-18.2721,62.4666,-1.480469
-17.8938,63.5391,0.3759766
-20.0583,63.0204,1.951538
-21.1425,60.0447,2.415649
-21.5208,56.6478,3.987366
-22.3086,55.7742,4.365662
-22.2774,57.1002,4.868774
-21.3726,59.2881,3.843079
-19.8828,61.1991,3.538879
-18.3306,62.1975,3.180054
-19.5162,62.1039,1.647339
-21.6339,60.4932,1.339233
-21.4233,59.8926,1.417236
-21.0411,59.9043,3.258057
-21.6105,60.0447,4.381226
-22.449,60.1773,3.913269
-21.1932,59.4129,3.971741
-19.7463,60.2241,3.421875
-20.6784,61.242,2.423462
-22.02,61.2693,2.006165
-21.8523,60.3333,2.357178
-20.2065,60.8715,0.4890747
-19.7112,61.4838,1.655151
-20.0427,61.7841,2.77832
-20.1402,61.3278,3.055237
-20.0271,59.8887,1.495239
-19.8204,59.4129,1.226135
-20.3625,59.331,1.66687
-19.641,60.2319,0.2901611
-18.5139,61.3863,-0.7121582
-17.7651,62.5797,-0.3884277
-17.5428,62.7318,1.46405
-19.3563,61.0938,2.532654
-21.279,57.2562,1.584961
-21.3258,54.9123,-0.2402344
-19.5006,56.0745,-0.4157715
-17.535,59.7756,2.166077
-17.1918,63.1413,3.38678
-18.2721,63.3324,2.481934
-18.3384,60.5205,2.228455
-19.4109,57.6072,1.994446
-20.8344,56.328,1.760437
-20.8344,56.8389,1.791626
-19.641,59.7249,1.588867
-18.6192,62.2755,2.052979
-19.368,62.4003,1.510864
-20.1909,60.2709,1.499146
-20.5809,58.1805,0.4032593
-20.4795,57.5604,0.2706299
-19.9218,58.2156,2.11145
-19.8087,60.1344,2.942139
-19.29,61.2771,3.207336
-20.0739,61.0431,1.705872
-20.1012,60.3294,0.5241699
-20.304,60.0564,0.4578247
-20.7291,58.6095,0.2550659
-20.1714,59.2218,1.175476
-18.9507,59.7873,0.8088379
-18.4047,59.7093,0.6450806
-19.3485,59.8653,-0.5912476
-19.4382,60.5361,-0.946167
-18.0303,60.8364,0.3486328
-18.8025,60.3411,1.093567
-20.9202,58.9488,0.6606445
-20.8305,58.4223,1.074036
-19.6059,59.7483,1.218323
-19.4226,60.7662,1.331421
-21.045,61.203,0.9765625
-21.1815,60.891,0.5787354
-18.9039,60.3528,-0.0725708
-19.0248,60.0057,-0.03747559
-20.5029,59.8575,0.6723633
-20.3469,60.5985,2.392273
-19.6059,59.7912,2.462463
-19.719,59.7054,1.643433
-21.0957,58.4886,1.218323
-21.6534,58.3794,0.145874
-20.1558,59.3739,1.257324
-19.017,60.5478,2.532654
-20.2845,60.8013,2.55603
-20.9826,60.3411,1.542053
-20.8188,59.4519,1.300232
-19.8321,58.6914,0.8283691
-19.4577,59.1048,2.462463
-20.1129,59.2647,1.655151
-19.3758,59.6898,-0.04522705
-19.095,60.5127,-0.3299561
-19.5357,60.8715,0.3603516
-20.5536,60.4308,0.2394409
-19.992,60.4698,0.446167
-19.3797,59.9082,0.1575317
-18.8376,60.2241,0.9297485
-18.8883,59.9238,1.947632
-20.2962,58.6173,0.8829346
-19.4382,57.4746,-0.2246704
-18.4008,58.0401,-1.016357
-18.432,59.3193,-0.2519531
-18.4476,60.3996,0.7893677
-18.3774,59.916,-1.386841
-16.8213,58.6524,-1.402466
-18.3345,58.4496,0.03662109
-19.5864,58.6407,0.06396484
-19.6215,58.1649,2.197266
-19.0638,57.8061,0.9921265
-18.4242,58.3911,-0.0413208
-18.9624,59.2842,0.4812622
-18.8415,60.0486,1.893066
-18.2643,59.3076,2.049072
-19.5084,57.9231,1.479675
-19.5864,58.6251,-0.6380615
-18.8298,59.7873,1.159851
-18.6192,60.6375,4.779053
-20.2572,58.3365,3.807922
-21.5442,56.6673,0.5748291
-20.1675,56.6673,1.760437
-20.0388,57.693,1.76825
-21.3765,59.7756,2.337646
-19.5201,60.7233,2.372742
-18.7479,59.3934,3.316528
-20.2338,58.5276,3.207336
-22.3944,57.849,2.31427
-21.6183,57.5526,1.974976
-19.4304,57.9894,2.883667
-18.627,59.3193,3.168335
-20.9475,58.9215,1.776062
-21.7899,58.2741,0.8517456
-19.4382,58.1532,0.3876343
-18.3579,58.5861,1.59668
-19.2549,58.1922,2.353271
-20.6004,57.4278,1.705872
-19.4265,56.4411,0.984375
-19.4031,55.9575,0.8439331
-20.8578,56.6634,0.01715088
-19.797,57.2679,0.7035522
-19.4694,57.069,1.058472
-19.0872,56.7297,0.5358276
-19.3134,57.2367,0.2043457
-19.6527,57.0768,0.1536255
-19.7307,57.2562,0.7620239
-19.5435,57.3108,0.399353
-19.4577,57.3771,0.6606445
-20.1636,56.7414,1.795532
-20.5146,56.6166,3.281433
-20.6862,56.7375,3.109863
-21.0762,56.7258,2.150452
-20.5497,57.4629,1.748779
-20.2104,58.8825,1.974976
-20.6628,58.707,3.437439
-21.5247,57.342,3.23468
-22.0083,56.4645,1.230042
-20.9982,57.381,1.608337
-20.4327,58.2,2.751038
-21.591,59.1945,1.545959
-21.0216,58.5588,0.4188232
-19.9647,58.4457,0.07952881
-20.8968,58.9956,1.136475
-22.2189,58.3521,1.690247
-22.6596,56.8779,0.8634644
-21.2478,56.3475,0.07562256
-19.9764,57.1431,0.7737427
-20.5731,58.2624,2.96167
-22.2774,58.8123,2.353271
-21.8016,57.1665,-0.6107788
-19.6059,57.0768,-0.946167
-19.1574,58.2156,0.715271
-20.8461,58.6212,1.971069
-21.5754,57.9504,1.066223
-20.2962,57.0963,0.5787354
-20.3898,55.8795,1.81897
-22.1604,56.289,2.16217
-22.5972,56.7453,1.300232
-21.0645,57.4902,0.4032593
-19.8516,58.2351,1.959351
-20.7096,57.9933,2.205078
-21.7275,57.0963,1.63562
-22.3632,55.7781,1.358765
-21.0801,55.8873,1.737061
-20.4795,57.2328,2.649658
-22.2345,57.6696,2.743225
-22.9014,56.7999,2.286926
-20.6199,56.0121,1.214478
-20.499,56.7765,0.8010254
-21.7782,57.654,2.16217
-22.5465,57.5838,2.895325
-21.3492,56.8506,1.865723
-19.8984,57.2874,2.813477
-20.6199,57.1626,2.602844
-22.4724,57.0612,2.407837
-23.1588,56.7219,1.085754
-21.7626,57.1353,-0.1739502
-21.1308,58.2546,1.015564
-21.9498,58.6407,1.682434
-23.5566,57.2679,0.8049316
-21.5637,55.5636,0.7347412
-20.382,55.5207,1.452332
-21.1113,56.1798,1.59668
-23.5293,56.1759,1.265137
-22.9014,56.1135,0.6645508
-20.8188,56.328,0.3174438
-20.8188,57.1119,-0.8213501
-22.0941,57.732,0.4578247
-22.7844,57.2523,2.548279
-21.6573,56.0901,1.943726
-21.3999,55.7898,0.9453735
-22.449,55.392,2.24408
-23.4474,55.3179,3.246338
-22.7298,56.2149,1.967163
-21.8835,55.6338,0.4188232
-23.0106,55.9185,-0.04522705
-23.3109,57.9153,1.471863
-22.4958,57.7125,3.878174
-23.0262,55.8522,2.684753
-23.7867,53.8164,1.467957
-23.2641,54.846,1.440674
-22.5309,56.9208,2.848572
-22.566,58.0128,3.285339
-23.3187,57.8685,3.082581
-23.3577,57.0885,1.144226
-22.5192,56.4294,1.44458
-22.9911,56.8077,3.137146
-24.4809,56.3787,1.916443
-24.126,55.0605,0.9258423
-22.6245,55.0449,0.9882202
-22.4217,55.7586,1.467957
-23.7048,57.1119,0.5202637
-23.1432,57.4707,-0.3221436
-20.9202,57.5955,-0.7940674
-21.7626,57.1743,-0.4352417
-23.4552,57.1509,-0.1271362
-23.3928,56.211,0.1575317
-21.825,55.7508,1.24176
-22.6557,54.7446,1.608337
-24.2859,54.7251,1.210571
-23.8023,54.7446,0.4500732
-21.1776,54.651,0.4188232
-20.4756,55.0293,1.350952
-22.6752,55.4622,0.5787354
-23.9505,55.4037,0.5046387
-22.293,55.4037,0.4110718
-21.747,56.3007,0.9297485
-23.5449,55.9029,2.832947
-24.4926,54.7446,2.75885
-24.0714,54.2103,2.423462
-22.3515,55.002,1.846252
-22.3593,56.8584,1.389954
-23.7399,57.381,2.825134
-24.1143,56.6322,2.185547
-22.878,55.2516,1.194946
-23.2134,55.2048,1.230042
-24.8436,56.0199,1.475769
-24.5199,57.4122,2.337646
-23.9856,57.459,1.799438
-23.1588,56.6673,1.19104
-23.2875,56.8272,1.257324
-24.3093,56.4606,1.963257
-24.4107,55.8366,1.113037
-23.775,55.4739,1.943726
-24.0948,56.289,1.904724
-24.126,57.1977,1.421143
-23.8569,57.3576,-0.2480469
-23.658,57.8217,0.1419678
-24.2313,57.5643,0.1419678
-25.3311,56.679,0.9102783
-25.023,56.2188,2.04126
-24.3171,56.4684,2.228455
-24.243,57.0885,0.699646
-23.6658,56.7531,2.267456
-24.5628,57.0105,2.454651
-24.204,57.2562,2.357178
-23.7477,56.835,1.335327
-24.6174,56.718,0.3174438
-23.9193,56.4606,0.9297485
-23.3148,56.2812,1.187134
-24.009,57.1119,1.542053
-24.8163,57.4317,1.339233
-24.828,57.2211,1.881348
-24.2625,56.9247,2.856323
-24.0714,57.0456,2.634033
-24.36,56.8896,1.620056
-24.7734,56.3631,2.524841
-24.711,56.2656,3.269775
-24.0987,56.3943,1.854065
-23.6502,56.2227,2.462463
-24.2664,57.5058,3.219055
-24.6525,57.3108,3.277527
-24.5004,57.3147,1.842346
-24.6954,57.1353,1.109131
-24.3951,56.2539,1.159851
-24.9801,56.6361,2.474121
-24.6525,57.5643,1.29248
-23.7048,57.7749,1.155945
-23.463,57.108,2.657471
-24.7305,56.7024,2.926575
-25.2063,56.3397,1.491333
-23.853,56.1408,1.245667
-23.2056,56.7297,2.294739
-23.4474,57.8958,2.177734
-24.2664,56.9754,1.405579
-24.0129,56.2812,0.6801758
-23.4981,56.4918,-0.1739502
-23.1588,57.3693,0.7581787
-23.853,57.2874,2.68866
-24.3873,56.3631,2.419556
-24.2547,54.4599,1.608337
-23.7438,54.3975,0.8985596
-23.8803,55.6026,1.776062
-24.1494,56.8428,2.754944
-24.0051,57.3927,1.460144
-23.7867,56.2149,1.857971
-22.9365,55.1541,3.024048
-23.7633,56.2383,2.942139
-25.4442,55.9419,2.602844
-24.7812,55.8678,1.63562
-23.7243,55.9419,1.88916
-23.9193,56.5425,2.025635
-25.2999,56.952,3.671448
-24.4419,55.4661,1.982727
-22.9248,55.1814,1.467957
-23.1003,56.6439,3.039673
-24.1689,57.4434,3.020142
-25.3623,57.1002,1.620056
-23.8296,56.3436,0.7425537
-22.7805,55.8951,0.3174438
-24.0363,56.5815,1.924255
-25.2531,56.8974,1.003845
-24.1299,56.5386,0.4422607
-21.4935,56.835,1.144226
-21.3648,57.2523,1.354858
-23.5995,56.4528,-0.0647583
-23.1315,56.1135,-0.8447266
-20.8305,56.64,1.41333
-21.552,56.0277,0.9492798
-24.2703,56.1291,0.208252
-23.9934,54.9396,0.9648438
-22.7454,55.3491,0.4071655
-22.9755,55.7976,1.737061
-23.2719,56.9793,1.971069
-23.3889,57.2991,0.8127441
-22.9599,56.4723,0.7347412
-22.2657,56.0628,1.132568
-23.5332,55.6182,1.475769
-24.438,55.86,2.189453
-24.6915,55.5519,2.454651
-23.8608,55.4583,2.224548
-23.7828,55.8639,1.776062
-23.9193,56.4606,1.600525
-24.0558,57.1509,1.401672
-23.3694,57.7554,1.070129
-23.5956,57.888,0.7776489
-24.1611,57.7476,1.631775
-24.8319,56.8662,2.017822
-24.3795,56.2851,1.620056
-23.8218,56.835,0.5670776
-23.9427,57.5916,0.1263428
-23.9817,57.5526,0.4578247
-24.2235,58.4808,0.96875
-23.5917,57.7827,1.659058
-23.1315,57.8529,0.4344482
-23.5644,57.7398,0.399353
-24.321,57.4551,0.9804688
-24.3366,57.1899,0.177063
-23.1744,57.2913,1.518677
-22.8819,57.5916,1.097473
-23.5566,56.5269,-0.0491333
-23.8452,56.7921,0.8010254
-22.4295,57.303,1.323669
-22.5075,58.0596,2.450745
-23.7672,57.4629,2.462463
-23.2524,56.8272,1.846252
-22.7064,56.3865,1.776062
-22.3242,57.0456,2.731567
-22.4139,57.3342,2.33374
-23.6853,57.303,2.088074
-23.3031,57.1353,1.670776
-22.5465,56.4255,0.5982666
-22.3008,56.6751,-0.12323
-22.878,56.6556,1.721436
-22.4802,57.2172,1.612244
-22.2852,55.6494,1.257324
-22.4841,55.3374,1.152039
-22.0395,56.1135,1.850159
-21.0411,57.147,2.084167
-21.6456,56.6049,1.405579
-21.4545,55.8522,2.228455
-22.02,55.5441,1.417236
-22.3554,55.9731,1.144226
-21.7899,56.523,2.177734
-20.5809,57.8217,1.179321
-20.7291,56.7882,0.6333618
-21.2361,56.2032,1.116943
-21.7431,56.055,2.567749
-22.3437,56.2461,1.647339
-21.8328,56.991,1.733154
-21.0957,57.2445,1.44458
-21.1464,57.4512,0.8049316
-20.7798,57.7203,1.382141
-21.2907,56.4411,0.684021
-21.6534,56.1486,-0.03356934
-21.0099,56.796,0.3135376
-20.0544,56.6868,1.581055
-21.591,56.0862,1.865723
-22.605,55.4934,1.549866
-21.9732,55.2984,0.9063721
-19.8243,56.7141,1.81897
-20.9007,57.5565,2.064636
-21.7392,56.7726,2.142639
-21.5481,56.1759,2.544373
-21.6573,55.0176,2.478027
-22.4373,55.2789,1.982727
-22.0395,55.4739,2.918762
-21.8172,56.3553,4.088745
-22.2813,56.5932,2.829041
-21.9225,55.6182,2.458557
-22.3632,56.0277,1.959351
-22.0044,57.1353,1.694153
-21.5208,57.6189,2.774475
-23.0418,56.3397,2.158264
-23.1939,56.0823,0.2784424
-21.8133,56.6439,0.4968262
-21.3726,57.8997,2.528748
-22.7415,57.9894,3.88208
-22.8195,56.0394,2.918762
-22.5738,54.5808,0.3798218
-21.0411,55.9224,0.3447266
-21.1932,58.7811,1.877441
-22.0746,58.4145,2.158264
-21.5598,56.9403,1.506958
-21.2283,54.846,-0.9071655
-21.1425,55.8132,-0.1271362
-21.7041,57.0573,2.751038
-21.7236,56.913,2.610657
-20.3781,56.3631,0.6957397
-20.0466,55.8834,-0.8759766
-19.9296,56.6322,0.05615234
-20.1636,57.6774,1.089661
-21.1386,56.1681,1.089661
-21.2478,55.1151,-0.3533325
-19.3056,56.289,0.06396484
-19.9998,57.8295,1.682434
-22.3047,58.0713,1.304138
-22.1058,56.8974,-0.01403809
-19.1028,55.8444,0.6489258
-19.1808,56.796,1.347046
-21.8484,57.108,2.622375
-22.7376,56.0706,3.047424
-20.9124,55.4232,1.740967
-20.0583,56.1096,1.054565
-21.2283,56.8818,1.600525
-23.5878,57.8646,1.725342
-21.747,57.342,2.403931
-20.6238,57.069,1.986633
-22.3008,56.757,0.8907471
-23.073,57.8256,1.140381
-21.4272,57.8646,2.879761
-21.2868,56.4138,1.503052
-22.5816,55.4505,1.698059
-22.9053,56.3436,1.253479
-21.7977,57.2055,2.006165
-20.577,57.4122,1.561523
-20.5887,56.8818,1.003845
-22.1409,56.172,-0.6341553
-21.0918,56.3397,0.07177734
-19.6839,58.3716,1.924255
-21.0255,57.5721,3.573975
-23.3343,56.5932,1.896973
-22.878,56.2812,1.101379
-20.5302,56.2461,1.877441
-21.0762,58.0908,2.583374
-22.1838,58.6719,2.540466
-22.3242,57.5175,1.175476
-20.577,56.7414,1.046753
-21.7041,56.4723,1.678528
-22.5699,57.5526,2.38446
-22.215,56.6244,3.499878
-21.4974,56.1252,2.770569
-21.3336,56.4489,1.682434
-21.9693,56.7531,1.206665
-21.8016,57.7281,3.339966
-21.1113,58.4457,2.084167
-22.371,57.9075,0.8205566
-23.0496,56.5347,1.854065
-21.7665,56.1291,2.181641
-21.3687,56.5269,2.349365
-21.9888,57.0963,3.024048
-22.5114,56.5893,2.010071
-22.2189,56.5971,2.006165
-21.1347,57.0027,1.61615
-20.7798,57.927,2.513123
-21.2049,57.7632,1.682434
-21.864,57.0612,1.912537
-21.8952,56.484,1.627869
-21.8367,56.1876,1.471863
-22.761,56.055,1.807251
-22.2033,57.1353,1.68634
-21.513,57.2796,0.4266357
-21.2868,57.3888,0.3408203
-21.4038,57.8841,1.928162
-21.9849,57.732,2.372742
-22.4139,57.1743,0.3096313
-21.4896,56.6712,-0.5405273
-21.9225,55.6221,-0.12323
-22.2111,56.2617,0.4422607
-21.9654,56.5269,2.072449
-21.5013,56.2812,1.787781
-22.3125,56.094,0.1731567
-21.6183,57.7476,0.6138306
-21.8445,58.4808,1.194946
-21.0996,58.3443,2.528748
-20.7057,57.2835,3.238525
-22.8273,55.0722,2.197266
-23.6697,55.0956,2.914856
-22.293,56.2188,3.796265
-22.4451,56.3787,3.390625
-22.6518,56.0004,2.251831
-21.8406,56.367,1.214478
-22.2462,56.6322,0.6879272
-22.4919,56.6985,2.049072
-22.6518,56.8896,2.138733
-22.4451,57.0417,1.198853
-21.0801,56.9013,1.311951
-20.9787,58.0791,0.8868408
-21.5325,57.6384,1.163757
-23.0847,56.1798,1.304138
-22.6596,55.6728,0.3876343
-21.8133,55.7781,-1.285461
-21.1464,56.7999,0.3213501
-21.4272,57.3069,1.705872
-20.9241,56.3982,1.530334
-20.265,54.8694,0.5553589
-20.4249,54.4599,-0.4196777
-21.4389,55.2165,0.3408203
-21.3297,56.1291,1.538147
-21.8211,56.7297,1.042847
-21.3219,56.4216,1.315857
-21.9147,56.3475,1.257324
-22.059,56.2344,0.1029663
-21.1035,56.6049,1.062378
-21.2283,57.0339,2.68866
-21.3687,56.7297,3.702637
-22.6596,56.0823,2.505371
-23.7321,55.8249,0.6060791
-22.3008,56.2461,0.5397339
-20.8422,57.537,2.286926
-21.9888,56.9949,3.562256
-24.126,55.8288,2.361023
-23.5878,55.9185,2.661377
-22.3359,55.5363,2.208923
-23.0067,56.3358,1.499146
-24.3756,57.0807,2.322021
-23.5059,57.2367,3.211243
-22.5192,57.9504,2.462463
-21.825,58.5315,1.604431
-22.7142,58.3833,2.302551
-23.7321,57.108,2.357178
-22.1526,56.3865,1.467957
-21.6924,56.5542,1.405579
-22.8507,57.3108,0.5124512
-23.697,57.6072,0.8010254
-21.6495,57.4785,0.984375
-22.3359,56.8701,0.5787354
-22.7415,57.0339,-0.138855
-22.3944,57.2757,0.3681641
-22.3008,57.0651,1.105225
-21.4038,56.9676,0.5475464
-21.3336,57.2406,0.7035522
-20.8773,57.0729,2.006165
-22.1799,56.8818,3.371155
-22.761,55.6416,2.002258
-23.2836,54.5262,2.368835
-24.0051,55.9068,2.205078
-22.9911,57.2367,2.723755
-22.1058,57.7086,2.899231
-21.6378,57.2172,1.058472
-20.3352,56.7609,0.953125
-21.2244,57.3927,1.807251
-23.2134,56.1642,2.528748
-23.5176,55.2984,0.8634644
-22.5777,55.2399,1.382141
-22.2111,55.6845,2.084167
-23.2563,56.25,2.946045
-23.2836,56.133,3.109863
-21.8211,56.8233,2.197266
-20.9241,57.1275,1.389954
-22.6206,56.5815,2.002258
-22.9677,56.0277,1.175476
-21.7626,56.055,1.163757
-21.3453,56.8779,1.748779
-21.942,57.0963,2.829041
-23.3421,56.6283,2.329834
-22.7727,54.9942,2.567749
-20.7057,56.0199,2.988953
-21.8523,56.4957,1.487427
-22.7181,57.2913,0.9765625
-21.7899,58.7226,0.8283691
-20.1753,58.863,1.873535
-21.474,57.5292,1.682434
-22.995,55.9068,-0.09204102
-22.4841,55.3608,0.5631714
-20.9514,56.4801,1.300232
-21.2088,56.9169,2.864136
-22.9599,55.7118,2.868042
-23.3967,54.495,0.5085449
-21.8874,54.7134,-0.1622314
-20.8422,56.5815,0.9024658
-22.059,58.1805,1.409424
-22.4685,57.0534,1.319763
-21.4467,55.1775,1.124756
-21.3765,54.1011,1.670776
-22.1799,55.3179,3.804077
-23.7048,55.9575,4.958435
-23.0106,55.3803,4.174561
